"row_id","script","episode","character","location_det","type"
6305,"Rory: : Okay, look, someday I will bring someone home but when I do I just wanna be sure it's THE guy.",8,"RORY","Lorelai's House","dialogue"
6306,"Rory: Mr. Medina's not THE guy?",8,"RORY","Lorelai's House","dialogue"
6307,"Rory: : I don't know, he might be. But right now it's just you and me. (Lane comes out of Rory's room) And sometimes Lane.",8,"RORY","Lorelai's House","dialogue"
6308,"LANE: Hey",8,"LANE","Lorelai's House","dialogue"
6309,"Rory: Hey",8,"RORY","Lorelai's House","dialogue"
6310,"Rory: : I'm gonna go wake the man up. (Lorelai walks out of the kitchen)",8,"RORY","Lorelai's House","dialogue"
6311,"LANE: Your mom let me spend the night here.",8,"LANE","Lorelai's House","dialogue"
6312,"Rory: I tried calling you back all night but the phones didn't turn back on until this morning.",8,"RORY","Lorelai's House","dialogue"
6313,"LANE: Its okay, I understand.",8,"LANE","Lorelai's House","dialogue"
6314,"Rory: Lane I'm so sorry, I've been the worst friend lately.",8,"RORY","Lorelai's House","dialogue"
6315,"LANE: No, I just wigged out a little. I get jealous sometimes. I mean, you seem to have this really great life and I don't really fit in there.",8,"LANE","Lorelai's House","dialogue"
6316,"Rory: That's not true, you totally fit in.",8,"RORY","Lorelai's House","dialogue"
6317,"LANE: Yeah?",8,"LANE","Lorelai's House","dialogue"
6318,"Rory: I'm talking Legos.",8,"RORY","Lorelai's House","dialogue"
6319,"LANE: I hope so.",8,"LANE","Lorelai's House","dialogue"
6320,"Rory: I will be better from now on, I promise. Twenty-four hours a day at your disposal.",8,"RORY","Lorelai's House","dialogue"
6321,"LANE: Dean'll love that.",8,"LANE","Lorelai's House","dialogue"
6322,"Rory: Well, he'll have to, you came first.",8,"RORY","Lorelai's House","dialogue"
6323,"LANE: That's right. I got dibs. (They hug) Okay, I have to go home.",8,"LANE","Lorelai's House","dialogue"
6324,"Rory: Coffee at Luke's, 2 o'clock?",8,"RORY","Lorelai's House","dialogue"
6325,"LANE: You're on.",8,"LANE","Lorelai's House","dialogue"
6326,"Rory: And I wanna hear all about that hair touching incident.",8,"RORY","Lorelai's House","dialogue"
6327,"LANE: Yeah and I wanna hear the rest of the teacher on the couch incident.",8,"LANE","Lorelai's House","dialogue"
6328,"Rory: Deal",8,"RORY","Lorelai's House","dialogue"
6329,"(Rory starts to walk into the living room but stops when she sees Lorelai and Max talking and laughing. She walks back into the kitchen and pulls out the strip of photos of her mom and dad and looks at them.)",8,NA,"Lorelai's House","stage direction"
6337,"(Emily, Rory, and Lorelai are having dinner.)",9,NA,"Lorelai's House","stage direction"
6338,"EMILY: Your grandfather called last night and told me to let you know he's bringing you back something very special from Prague.",9,"EMILY","Lorelai's House","dialogue"
6339,"RORY: Wow, Prague. How amazing is it that he's going to Prague?",9,"RORY","Lorelai's House","dialogue"
6340,"EMILY: It's supposed to be lovely, very dramatic castles everywhere.",9,"EMILY","Lorelai's House","dialogue"
6341,"RORY: Did you know the cell that Václav Havel was held in is now a hostel? You can stay there for like $50 a night.",9,"RORY","Lorelai's House","dialogue"
6342,"(Rory turns to Lorelai, who is playing with her food.)",9,NA,"Lorelai's House","stage direction"
6343,"RORY: Hey, maybe on our big trip to Europe we could go to Prague and stay in his cell.",9,"RORY","Lorelai's House","dialogue"
6344,"LORELAI: Absolutely. And then we can go to Turkey and stay in that place from Midnight Express.",9,"LORELAI","Lorelai's House","dialogue"
6345,"EMILY: Lorelai, what are you doing?",9,"EMILY","Lorelai's House","dialogue"
6346,"LORELAI: Getting rid of the avacado.",9,"LORELAI","Lorelai's House","dialogue"
6347,"EMILY: Since when do you not like avacado?",9,"EMILY","Lorelai's House","dialogue"
6348,"LORELAI: Since the day I said, ""Gross. What is this?"" and you said, ""Avacado.""",9,"LORELAI","Lorelai's House","dialogue"
6349,"EMILY: (to Rory) I'm focusing on you now. Tell me all about the Chilton formal next week.",9,"EMILY","Lorelai's House","dialogue"
6350,"LORELAI: There's a formal?",9,"LORELAI","Lorelai's House","dialogue"
6351,"RORY: How do you know about the formal?",9,"RORY","Lorelai's House","dialogue"
6352,"LORELAI: Yeah, how do you know about the formal?",9,"LORELAI","Lorelai's House","dialogue"
6353,"EMILY: I read my Chilton newsletter.",9,"EMILY","Lorelai's House","dialogue"
6354,"LORELAI: Since when do you get a Chilton newsletter?",9,"LORELAI","Lorelai's House","dialogue"
6355,"EMILY: Well as a major contributor to Rory's education I figured I had the right to ask for a newsletter to be sent to my house.",9,"EMILY","Lorelai's House","dialogue"
6356,"(Emily goes to get her copy of the newsletter.)",9,NA,"Lorelai's House","stage direction"
6357,"LORELAI: Are you serious?",9,"LORELAI","Lorelai's House","dialogue"
6358,"EMILY: And it's a good thing, too, since you don't bother to read yours. One of us should be up to date on the goings-on at Rory's school.",9,"EMILY","Lorelai's House","dialogue"
6359,"LORELAI: Hey, Mom, I read my newsletter.",9,"LORELAI","Lorelai's House","dialogue"
6360,"EMILY: You did?",9,"EMILY","Lorelai's House","dialogue"
6361,"LORELAI: That's right.",9,"LORELAI","Lorelai's House","dialogue"
6362,"EMILY: What was the picture on the cover?",9,"EMILY","Lorelai's House","dialogue"
6363,"LORELAI: (uncertainly) It was a picture of a really rich kid in plaid.",9,"LORELAI","Lorelai's House","dialogue"
6364,"EMILY: (shows Lorelai the cover) It was a spotted owl.",9,"EMILY","Lorelai's House","dialogue"
6365,"LORELAI: In plaid.",9,"LORELAI","Lorelai's House","dialogue"
6366,"(Rory holds back laughter.)",9,NA,"Lorelai's House","stage direction"
6367,"EMILY: The owls are endangered and Chilton is taking donations to help them. (to Rory) You gave a very nice one, in case you're interested.",9,"EMILY","Lorelai's House","dialogue"
6368,"LORELAI: Mom, don't be giving donations on Rory's behalf. I'll do that.",9,"LORELAI","Lorelai's House","dialogue"
6369,"EMILY: How can you do that when you don't bother to read the newsletter?",9,"EMILY","Lorelai's House","dialogue"
6370,"LORELAI: I read the newsletter.",9,"LORELAI","Lorelai's House","dialogue"
6371,"EMILY: You didn't know they were taking donations.",9,"EMILY","Lorelai's House","dialogue"
6372,"LORELAI: It's a private school. They're always taking donations. They teach a class in it. I'll get them next time.",9,"LORELAI","Lorelai's House","dialogue"
6373,"EMILY: Well what about the owls?",9,"EMILY","Lorelai's House","dialogue"
6374,"LORELAI: They'll live.",9,"LORELAI","Lorelai's House","dialogue"
6375,"EMILY: Well apparently they won't, dear. That's why they need the donations in the first place.",9,"EMILY","Lorelai's House","dialogue"
6376,"LORELAI: (to Rory) So, you have a formal coming up?",9,"LORELAI","Lorelai's House","dialogue"
6377,"RORY: Yeah, but I don't think I'm going to go.",9,"RORY","Lorelai's House","dialogue"
6378,"EMILY: Nonsense. Of course you're going.",9,"EMILY","Lorelai's House","dialogue"
6379,"LORELAI: Mom, if Rory doesn't want to go she doesn't have to go.",9,"LORELAI","Lorelai's House","dialogue"
6380,"EMILY: Well I don't understand why she wouldn't want to go.",9,"EMILY","Lorelai's House","dialogue"
6381,"LORELAI: I know you don't.",9,"LORELAI","Lorelai's House","dialogue"
6382,"RORY: I'm gonna go get another Coke.",9,"RORY","Lorelai's House","dialogue"
6383,"EMILY: What did you say to her?",9,"EMILY","Lorelai's House","dialogue"
6384,"LORELAI: What are you talking about?",9,"LORELAI","Lorelai's House","dialogue"
6385,"EMILY: If she doesn't want to go it must be because of something you said.",9,"EMILY","Lorelai's House","dialogue"
6386,"LORELAI: Mom, I promise. All I ever said to her about dances is that you go, you dance, you have punch, you eat, you take a picture, and then you get auctioned off to a biker gang from Sausalito.",9,"LORELAI","Lorelai's House","dialogue"
6387,"EMILY: Lorelai, this is serious.",9,"EMILY","Lorelai's House","dialogue"
6388,"LORELAI: Mom, I said nothing, OK? Rory's disdain of formals is totally her own. Let's just drop it, please.",9,"LORELAI","Lorelai's House","dialogue"
6389,"EMILY: Fine.",9,"EMILY","Lorelai's House","dialogue"
6390,"LORELAI: Fine.",9,"LORELAI","Lorelai's House","dialogue"
6391,"(They both go back to their food.)",9,NA,"Lorelai's House","stage direction"
6392,"EMILY: What's wrong with the tomato?",9,"EMILY","Lorelai's House","dialogue"
6393,"LORELAI: It was fraternizing with the enemy.",9,"LORELAI","Lorelai's House","dialogue"
6394,"(Cut to the interior of a car. Lorelai and Rory are driving home.)",9,NA,"Lorelai's House","location"
6395,"LORELAI: Why didn't you mention the dance?",9,"LORELAI","Lorelai's House","dialogue"
6396,"RORY: 'Cause I'm not going.",9,"RORY","Lorelai's House","dialogue"
6397,"LORELAI: Oh. But why aren't you going?",9,"LORELAI","Lorelai's House","dialogue"
6398,"RORY: 'Cause I hate dances.",9,"RORY","Lorelai's House","dialogue"
6399,"LORELAI: Good answer. Except you've never actually been to a dance.",9,"LORELAI","Lorelai's House","dialogue"
6400,"RORY: So?",9,"RORY","Lorelai's House","dialogue"
6401,"LORELAI: So you really have nothing to compare it to.",9,"LORELAI","Lorelai's House","dialogue"
6402,"RORY: No, but I can imagine it.",9,"RORY","Lorelai's House","dialogue"
6403,"LORELAI: That's true. However, not really, since you've never actually been to one you're basing all your dance opinions on one midnight viewing of Sixteen Candles.",9,"LORELAI","Lorelai's House","dialogue"
6404,"RORY: So?",9,"RORY","Lorelai's House","dialogue"
6405,"LORELAI: So you should have a decent reason for hating something before you really decide you hate it.",9,"LORELAI","Lorelai's House","dialogue"
6406,"RORY: Trust me, I'll hate it. It'll be stuffy and boring, the music will suck and since none of the kids at school like me, I'll be stuck in the back listening to 98° watching Tristin and Paris argue over which one of them gets to make me miserable first.",9,"RORY","Lorelai's House","dialogue"
6407,"LORELAI: OK. Or it'll be all sparkly and exciting and you'll be standing on the dance floor listening to Tom Waits with some great-looking guy staring at you so hard that you don't even realize that Paris and Tristin have just been eaten by bears.",9,"LORELAI","Lorelai's House","dialogue"
6408,"RORY: What guy?",9,"RORY","Lorelai's House","dialogue"
6409,"LORELAI: I don't know -- maybe the guy who hangs out in our trees all day waiting for you to come home?",9,"LORELAI","Lorelai's House","dialogue"
6410,"RORY: Dean does not hang out in trees.",9,"RORY","Lorelai's House","dialogue"
6411,"LORELAI: He bashed his head on a branch last week when I came out of the house too quickly.",9,"LORELAI","Lorelai's House","dialogue"
6412,"RORY: Why do you care all of sudden if I go?",9,"RORY","Lorelai's House","dialogue"
6413,"LORELAI: I don't care if you go. I just don't want you to miss any experience because you're too afraid.",9,"LORELAI","Lorelai's House","dialogue"
6414,"RORY: I'm afraid? Of what?",9,"RORY","Lorelai's House","dialogue"
6415,"LORELAI: Of asking Dean. Of him saying 'no.' Of going to a dance with a bunch of kids who haven't accepted you yet. Of dancing in public. Of finding out you should never be dancing in public.",9,"LORELAI","Lorelai's House","dialogue"
6416,"RORY: OK, OK, I get it.",9,"RORY","Lorelai's House","dialogue"
6417,"LORELAI: Listen, I know you are not Miss Party Girl, and I love you for that, but sometimes I wonder -- do you not join in because you really don't want to or because you're too shy? If the reason you don't want to go is because you really don't want to go and not because you are in any way afraid, then this is the last time I'll mention it, I promise.",9,"LORELAI","Lorelai's House","dialogue"
6418,"RORY: (uncertainly) I don't have a dress.",9,"RORY","Lorelai's House","dialogue"
6419,"LORELAI: I could make you one.",9,"LORELAI","Lorelai's House","dialogue"
6420,"RORY: Really?",9,"RORY","Lorelai's House","dialogue"
6421,"LORELAI: Oh yeah. We could get some great shoes and some new earrings. You could get your hair done.",9,"LORELAI","Lorelai's House","dialogue"
6422,"RORY: You won't think I'm an idiot?",9,"RORY","Lorelai's House","dialogue"
6423,"LORELAI: Depends on what hairstyle you choose. This dance could be great for you.",9,"LORELAI","Lorelai's House","dialogue"
6424,"(Opening credits)",9,NA,"Lorelai's House","credits"
6425,"(Cut to Lane and Rory walking in the snow.)",9,NA,"Stars Hollow - Exterior","location"
6426,"RORY: He's gonna say no.",9,"RORY","Stars Hollow - Exterior","dialogue"
6427,"LANE: Why would he say no.",9,"LANE","Stars Hollow - Exterior","dialogue"
6428,"RORY: Why would he say yes?",9,"RORY","Stars Hollow - Exterior","dialogue"
6429,"LANE: Rory, listen to me. There's absolutely no point in having a boyfriend if you can't get him to go to the dance with you.",9,"LANE","Stars Hollow - Exterior","dialogue"
6430,"RORY: He's not my boyfriend.",9,"RORY","Stars Hollow - Exterior","dialogue"
6431,"LANE: Really?",9,"LANE","Stars Hollow - Exterior","dialogue"
6432,"RORY: No.",9,"RORY","Stars Hollow - Exterior","dialogue"
6433,"LANE: What is he then?",9,"LANE","Stars Hollow - Exterior","dialogue"
6434,"RORY: He's my...gentleman caller.",9,"RORY","Stars Hollow - Exterior","dialogue"
6435,"LANE: OK, Blanche.",9,"LANE","Stars Hollow - Exterior","dialogue"
6436,"RORY: I don't know what he is. But he's not my boyfriend. Do you think he's my boyfriend.",9,"RORY","Stars Hollow - Exterior","dialogue"
6437,"LANE: I think you guys spend a lot of time not kissing other people if this isn't a girlfriend/boyfriend thing.",9,"LANE","Stars Hollow - Exterior","dialogue"
6438,"RORY: Girlfriend.",9,"RORY","Stars Hollow - Exterior","dialogue"
6439,"LANE: You.",9,"LANE","Stars Hollow - Exterior","dialogue"
6440,"RORY: Boyfriend.",9,"RORY","Stars Hollow - Exterior","dialogue"
6441,"LANE: Him.",9,"LANE","Stars Hollow - Exterior","dialogue"
6442,"RORY: No. It sounds weird.",9,"RORY","Stars Hollow - Exterior","dialogue"
6443,"LANE: Look, have you had the talk yet?",9,"LANE","Stars Hollow - Exterior","dialogue"
6444,"RORY: Yes, Lane, babies come from the stork.",9,"RORY","Stars Hollow - Exterior","dialogue"
6445,"LANE: The other talk.",9,"LANE","Stars Hollow - Exterior","dialogue"
6446,"RORY: What other other talk?",9,"RORY","Stars Hollow - Exterior","dialogue"
6447,"LANE: ""We've been dating a few weeks no. Where do we stand? What are we to each other? If another girls asks you out, do you feel free to go?""",9,"LANE","Stars Hollow - Exterior","dialogue"
6448,"RORY: How is it that you know so much about this?",9,"RORY","Stars Hollow - Exterior","dialogue"
6449,"LANE: Those who can, do. Those who can't, teach.",9,"LANE","Stars Hollow - Exterior","dialogue"
6450,"(They look in the window of the market and see Dean with a customer.)",9,NA,"Stars Hollow - Exterior","stage direction"
6451,"LANE: There he is.",9,"LANE","Stars Hollow - Exterior","dialogue"
6452,"RORY: I should do this later.",9,"RORY","Stars Hollow - Exterior","dialogue"
6453,"(Rory starts to leave. Lane stops her.)",9,NA,"Stars Hollow - Exterior","stage direction"
6454,"LANE: No. No, you have to do this now.",9,"LANE","Stars Hollow - Exterior","dialogue"
6455,"RORY: Why?",9,"RORY","Stars Hollow - Exterior","dialogue"
6456,"LANE: Because I have to go home soon and my mom threw out our TV when she caught me watching V.I.P. So I'm bored and I need some entertainment.",9,"LANE","Stars Hollow - Exterior","dialogue"
6457,"RORY: (takes a deep breath) OK. Here I go.",9,"RORY","Stars Hollow - Exterior","dialogue"
6458,"LANE: Good luck! Oh, and Rory, remember to enunciate. I'm reading lips out here.",9,"LANE","Stars Hollow - Exterior","dialogue"
6459,"(Rory goes into the market, leaving Lane with her face plastered to the window. Rory walks up to Dean.)",9,NA,"Stars Hollow - Exterior","stage direction"
6460,"RORY: Hey.",9,"RORY","Stars Hollow - Exterior","dialogue"
6461,"DEAN: Oh, hey.",9,"DEAN","Stars Hollow - Exterior","dialogue"
6462,"RORY: You're busy.",9,"RORY","Stars Hollow - Exterior","dialogue"
6463,"DEAN: Yeah. I just have to put the new green bean shipment on the shelves. You want to help?",9,"DEAN","Stars Hollow - Exterior","dialogue"
6464,"RORY: Yeah, sure. I, uh, I love stocking beans.",9,"RORY","Stars Hollow - Exterior","dialogue"
6465,"DEAN: OK. Uh, follow me.",9,"DEAN","Stars Hollow - Exterior","dialogue"
6466,"RORY: So do you work on Saturdays? I forget.",9,"RORY","Stars Hollow - Exterior","dialogue"
6467,"DEAN: Well it depends. Sometimes I come in if I don't have any plans. Why?",9,"DEAN","Stars Hollow - Exterior","dialogue"
6468,"RORY: No reason. See, there's this thing at my school on Saturday. Well it's not really at my school, it's kind of given by my school .",9,"RORY","Stars Hollow - Exterior","dialogue"
6469,"DEAN: What is it?",9,"DEAN","Stars Hollow - Exterior","dialogue"
6470,"RORY: Well it's this thing where you go and they play music and you're supposed to get all dressed up and do some kind of dance and then there's chicken.",9,"RORY","Stars Hollow - Exterior","dialogue"
6471,"DEAN: Chicken?",9,"DEAN","Stars Hollow - Exterior","dialogue"
6472,"RORY: Well I don't know if there's chicken. But at these kinds of things they often serve chicken because it's probably cheaper and people eat it, so the logic behind the chicken choice really isn't that bad.",9,"RORY","Stars Hollow - Exterior","dialogue"
6473,"DEAN: I'm lost",9,"DEAN","Stars Hollow - Exterior","dialogue"
6474,"RORY: It's a dance.",9,"RORY","Stars Hollow - Exterior","dialogue"
6475,"DEAN: Ah.",9,"DEAN","Stars Hollow - Exterior","dialogue"
6476,"RORY: And it's not like I'm dying to go or anything, but it is a new school and being a part of the social activities is really important at Chilton.",9,"RORY","Stars Hollow - Exterior","dialogue"
6477,"DEAN: So are you asking me to go to the dance with you?",9,"DEAN","Stars Hollow - Exterior","dialogue"
6478,"RORY: No. Yes. I mean, if you wanted to go, I would go too.",9,"RORY","Stars Hollow - Exterior","dialogue"
6479,"DEAN: Well that would probably be good since it's your school.",9,"DEAN","Stars Hollow - Exterior","dialogue"
6480,"RORY: Right. So do you want to go?",9,"RORY","Stars Hollow - Exterior","dialogue"
6481,"DEAN: Honestly?",9,"DEAN","Stars Hollow - Exterior","dialogue"
6482,"RORY: Yeah.",9,"RORY","Stars Hollow - Exterior","dialogue"
6483,"DEAN: I've actually never gone to a dance before.",9,"DEAN","Stars Hollow - Exterior","dialogue"
6484,"RORY: Because they're lame?",9,"RORY","Stars Hollow - Exterior","dialogue"
6485,"DEAN: Yeah. And it's just not the way I ever wanted to spend my time. I mean, I'm not a big joiner.",9,"DEAN","Stars Hollow - Exterior","dialogue"
6486,"RORY: OK, fair enough. More beans please.",9,"RORY","Stars Hollow - Exterior","dialogue"
6487,"(They stack beans in silence.)",9,NA,"Stars Hollow - Exterior","stage direction"
6488,"DEAN: You want to go, don't you?",9,"DEAN","Stars Hollow - Exterior","dialogue"
6489,"RORY: No. I don't. I have no desire to go at all. I was just thinking out loud, that's all.",9,"RORY","Stars Hollow - Exterior","dialogue"
6490,"DEAN: So, uh, what would I have to wear?",9,"DEAN","Stars Hollow - Exterior","dialogue"
6491,"RORY: What?",9,"RORY","Stars Hollow - Exterior","dialogue"
6492,"DEAN: To this dance. What would I have to wear?",9,"DEAN","Stars Hollow - Exterior","dialogue"
6493,"RORY: Anything you want.",9,"RORY","Stars Hollow - Exterior","dialogue"
6494,"DEAN: Come on.",9,"DEAN","Stars Hollow - Exterior","dialogue"
6495,"RORY: No, really whatever you're comfortable in is fine.",9,"RORY","Stars Hollow - Exterior","dialogue"
6496,"DEAN: Rory...",9,"DEAN","Stars Hollow - Exterior","dialogue"
6497,"RORY: Some sort of pants would be nice.",9,"RORY","Stars Hollow - Exterior","dialogue"
6498,"DEAN: Rory...",9,"DEAN","Stars Hollow - Exterior","dialogue"
6499,"RORY: It's coat and tie.",9,"RORY","Stars Hollow - Exterior","dialogue"
6500,"DEAN: Oh man.",9,"DEAN","Stars Hollow - Exterior","dialogue"
6501,"RORY: But you could probably get away with a coat and no tie.",9,"RORY","Stars Hollow - Exterior","dialogue"
6502,"DEAN: OK",9,"DEAN","Stars Hollow - Exterior","dialogue"
6503,"RORY: Really?",9,"RORY","Stars Hollow - Exterior","dialogue"
6504,"DEAN: Yeah.",9,"DEAN","Stars Hollow - Exterior","dialogue"
6505,"(Rory kisses Dean.)",9,NA,"Stars Hollow - Exterior","stage direction"
6506,"RORY: Thank you.",9,"RORY","Stars Hollow - Exterior","dialogue"
6507,"DEAN: You're welcome.",9,"DEAN","Stars Hollow - Exterior","dialogue"
6508,"(Rory goes back outside where Lane is waiting.)",9,NA,"Stars Hollow - Exterior","stage direction"
6509,"(Cut to Lorelai making a dress on a dressmaker's dummy. While she's bending down, she falls over, bringing the dummy down on top of her.)",9,NA,"Lorelai's House","location"
6510,"LORELAI: Aaaah!",9,"LORELAI","Lorelai's House","dialogue"
6511,"(The doorbell rings.)",9,NA,"Lorelai's House","stage direction"
6512,"LORELAI: Ow.",9,"LORELAI","Lorelai's House","dialogue"
6513,"(Lorelai gets up and goes to answer the door.)",9,NA,"Lorelai's House","stage direction"
6514,"SOOKIE: Extra thread.",9,"SOOKIE","Lorelai's House","dialogue"
6515,"LORELAI: Oh, God bless. I've been working so hard to finish Rory's dress I haven't been to get out.",9,"LORELAI","Lorelai's House","dialogue"
6516,"SOOKIE: Jeez, you are walking funny.",9,"SOOKIE","Lorelai's House","dialogue"
6517,"LORELAI: I know. Rory's dress made a pass at me and I think I pulled something getting up.",9,"LORELAI","Lorelai's House","dialogue"
6518,"SOOKIE: Here, sit, sit sit. Hey, you know what, I've got an Ace bandage in my bag. I'm not sure how we can wrap it but maybe we can do something kind of creative and --",9,"SOOKIE","Lorelai's House","dialogue"
6519,"LORELAI: Sookie. Ow",9,"LORELAI","Lorelai's House","dialogue"
6520,"SOOKIE: Let's see.",9,"SOOKIE","Lorelai's House","dialogue"
6521,"(Sookie pulls bottles of pills out of her purse.)",9,NA,"Lorelai's House","stage direction"
6522,"LORELAI: Wow!",9,"LORELAI","Lorelai's House","dialogue"
6523,"SOOKIE: OK, I've got Percodan, Vicodin, Darvocet, and, uh...Take this one. It's a muscle relaxer. Very mild, I promise.",9,"SOOKIE","Lorelai's House","dialogue"
6524,"LORELAI: Thanks. Maybe later.",9,"LORELAI","Lorelai's House","dialogue"
6525,"SOOKIE: OK. I've got to go. You sure you're going to be OK?",9,"SOOKIE","Lorelai's House","dialogue"
6526,"LORELAI: I'm sure.",9,"LORELAI","Lorelai's House","dialogue"
6527,"SOOKIE: OK.",9,"SOOKIE","Lorelai's House","dialogue"
6528,"LORELAI: Bye.",9,"LORELAI","Lorelai's House","dialogue"
6529,"SOOKIE: Bye.",9,"SOOKIE","Lorelai's House","dialogue"
6530,"(The phone rings.)",9,NA,"Lorelai's House","stage direction"
6531,"LORELAI: Yeah.",9,"LORELAI","Lorelai's House","dialogue"
6532,"EMILY: You sound terrible.",9,"EMILY","Lorelai's House","dialogue"
6533,"LORELAI: I'm fine, Mom, I just stubbed my toe.",9,"LORELAI","Lorelai's House","dialogue"
6534,"EMILY: Maybe you should get rid of some of that clutter in your living room.",9,"EMILY","Lorelai's House","dialogue"
6535,"LORELAI: Maybe",9,"LORELAI","Lorelai's House","dialogue"
6536,"EMILY: That room is a hazard.",9,"EMILY","Lorelai's House","dialogue"
6537,"LORELAI: Ah, you know, I've seen the light. Everything goes. What else have you got?",9,"LORELAI","Lorelai's House","dialogue"
6538,"EMILY: I want to talk about Rory's dance. It's just k*ll me that she's not going.",9,"EMILY","Lorelai's House","dialogue"
6539,"LORELAI: Uh-huh.",9,"LORELAI","Lorelai's House","dialogue"
6540,"EMILY: It may seem frivolous and silly to her now but belive me, these are the kind of experiences you regret missing later.",9,"EMILY","Lorelai's House","dialogue"
6541,"LORELAI: OK.",9,"LORELAI","Lorelai's House","dialogue"
6542,"EMILY: And regret can make you bitter. Do you want Rory to be bitter?",9,"EMILY","Lorelai's House","dialogue"
6543,"LORELAI: Well, sort of.",9,"LORELAI","Lorelai's House","dialogue"
6544,"EMILY: Lorelai.",9,"EMILY","Lorelai's House","dialogue"
6545,"LORELAI: What, Mom? She can make some cash off of it. Become a crazy Oscar Levant kind of celebrity, go on talk shows, heckle Regis.",9,"LORELAI","Lorelai's House","dialogue"
6546,"EMILY: I wish you would take this seriously.",9,"EMILY","Lorelai's House","dialogue"
6547,"LORELAI: Mom, Rory is going to the dance.",9,"LORELAI","Lorelai's House","dialogue"
6548,"EMILY: She is?",9,"EMILY","Lorelai's House","dialogue"
6549,"LORELAI: Uh-huh.",9,"LORELAI","Lorelai's House","dialogue"
6550,"EMILY: Oh, that's wonderful. I'm thrilled.",9,"EMILY","Lorelai's House","dialogue"
6551,"LORELAI: I'm making her dress right now.",9,"LORELAI","Lorelai's House","dialogue"
6552,"EMILY: You're making her dress?",9,"EMILY","Lorelai's House","dialogue"
6553,"LORELAI: Yep.",9,"LORELAI","Lorelai's House","dialogue"
6554,"EMILY: But why?",9,"EMILY","Lorelai's House","dialogue"
6555,"LORELAI: Well, so she'll look really ugly and people will point and throw rocks.",9,"LORELAI","Lorelai's House","dialogue"
6556,"EMILY: Why don't you let me buy her a dress?",9,"EMILY","Lorelai's House","dialogue"
6557,"LORELAI: Mom, you were thrilled five seconds ago, remember?",9,"LORELAI","Lorelai's House","dialogue"
6558,"EMILY: You're not using the curtains are you?",9,"EMILY","Lorelai's House","dialogue"
6559,"LORELAI: Mom, I gotta go.",9,"LORELAI","Lorelai's House","dialogue"
6560,"EMILY: Just one more thing. Take a picture of Rory for me, will you please?",9,"EMILY","Lorelai's House","dialogue"
6561,"LORELAI: I will.",9,"LORELAI","Lorelai's House","dialogue"
6562,"EMILY: On the stairs. And one by the front door. And one as she's getting ready, you know, putting her hair up, putting her makeup on?",9,"EMILY","Lorelai's House","dialogue"
6563,"LORELAI: OK, do you want one when she's shaving her legs? You know, one leg up in the tub, waving the disposable razor in the air?",9,"LORELAI","Lorelai's House","dialogue"
6564,"EMILY: This is a once in a lifetime event. You get to be there and I don't.",9,"EMILY","Lorelai's House","dialogue"
6565,"(Lorelai lies down on the floor, trying to get comfortable.)",9,NA,"Lorelai's House","stage direction"
6566,"LORELAI: Oh, boy.",9,"LORELAI","Lorelai's House","dialogue"
6567,"EMILY: I figure if I got enough pictures I could at least line them up in chronological order and pretend I was there.",9,"EMILY","Lorelai's House","dialogue"
6568,"LORELAI: Mom.",9,"LORELAI","Lorelai's House","dialogue"
6569,"EMILY: Maybe bind them together, make a flipbook out of them.",9,"EMILY","Lorelai's House","dialogue"
6570,"LORELAI: Mom, would you like to come over on Saturday and see Rory go to the dance?",9,"LORELAI","Lorelai's House","dialogue"
6571,"EMILY: Why, what a nice idea, I'd love that, thank you. I'll see you at 7.",9,"EMILY","Lorelai's House","dialogue"
6572,"(Emily hangs up the phone. Lorelai sighs.)",9,NA,"Lorelai's House","stage direction"
6573,"(Tristin walks up to the table where Paris is selling tickets to the Chilton Winter Formal.)",9,NA,"Lorelai's House","stage direction"
6574,"PARIS: Hi, Tristin.",9,"PARIS","Lorelai's House","dialogue"
6575,"TRISTIN: Paris.",9,"TRISTAN","Lorelai's House","dialogue"
6576,"PARIS: Two, I assume.",9,"PARIS","Lorelai's House","dialogue"
6577,"TRISTIN: You assume right.",9,"TRISTAN","Lorelai's House","dialogue"
6578,"PARIS: So, who are you taking?",9,"PARIS","Lorelai's House","dialogue"
6579,"TRISTIN: Why, are you free?",9,"TRISTAN","Lorelai's House","dialogue"
6580,"PARIS: I'm, uh...",9,"PARIS","Lorelai's House","dialogue"
6581,"TRISTIN: Nah, what am I thinking? You wouldn't be free this close to the dance.",9,"TRISTAN","Lorelai's House","dialogue"
6582,"(He hands her some money and she hands him the tickets.)",9,NA,"Lorelai's House","stage direction"
6583,"PARIS: Here's your change.",9,"PARIS","Lorelai's House","dialogue"
6584,"TRISTIN: Hey, is your hair shorter?",9,"TRISTAN","Lorelai's House","dialogue"
6585,"PARIS: Yeah, a quarter of an inch.",9,"PARIS","Lorelai's House","dialogue"
6586,"TRISTIN: Really.",9,"TRISTAN","Lorelai's House","dialogue"
6587,"PARIS: I got it trimmed.",9,"PARIS","Lorelai's House","dialogue"
6588,"TRISTIN: Looks good.",9,"TRISTAN","Lorelai's House","dialogue"
6589,"PARIS: Thanks.",9,"PARIS","Lorelai's House","dialogue"
6590,"(Tristin walks down the hall to where Rory is reading while waiting in line to buy tickets.)",9,NA,"Lorelai's House","stage direction"
